FullGeoName_x,YEAR_x,STATE,RATE_x,DEATHS_x,FullGeoName_y,YEAR_y,RATE_y,DEATHS_y,URL
Hi,2014,HI,13.8,204,Hi,2015,13.5,201,/nchs/pressroom/states/hawaii/hawaii.htm
Hi,2014,HI,13.8,204,Hi,2014,13.8,204,/nchs/pressroom/states/hawaii/hawaii.htm
Hi,2014,HI,13.8,204,Hi,2005,8.2,107,/nchs/pressroom/states/hawaii/hawaii.htm
Hi,2005,HI,8.2,107,Hi,2021,13.7,202,/nchs/pressroom/states/hawaii/hi.htm
Hi,2005,HI,8.2,107,Hi,2020,12.9,184,/nchs/pressroom/states/hawaii/hi.htm
Hi,2005,HI,8.2,107,Hi,2019,15.5,224,/nchs/pressroom/states/hawaii/hi.htm
Hi,2005,HI,8.2,107,Hi,2018,11.9,176,/nchs/pressroom/states/hawaii/hi.htm
Hi,2005,HI,8.2,107,Hi,2017,15.2,227,/nchs/pressroom/states/hawaii/hawaii.htm
Hi,2005,HI,8.2,107,Hi,2016,12.1,174,/nchs/pressroom/states/hawaii/hawaii.htm
Hi,2005,HI,8.2,107,Hi,2015,13.5,201,/nchs/pressroom/states/hawaii/hawaii.htm
Hi,2005,HI,8.2,107,Hi,2014,13.8,204,/nchs/pressroom/states/hawaii/hawaii.htm
Hi,2005,HI,8.2,107,Hi,2005,8.2,107,/nchs/pressroom/states/hawaii/hawaii.htm
Id,2021,ID,20.5,387,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2021,ID,20.5,387,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2021,ID,20.5,387,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2021,ID,20.5,387,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2021,ID,20.5,387,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2021,ID,20.5,387,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2021,ID,20.5,387,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2021,ID,20.5,387,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2021,ID,20.5,387,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2020,ID,23.2,419,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2020,ID,23.2,419,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2020,ID,23.2,419,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2020,ID,23.2,419,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2020,ID,23.2,419,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2020,ID,23.2,419,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2020,ID,23.2,419,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2020,ID,23.2,419,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2020,ID,23.2,419,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2019,ID,20.4,365,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2019,ID,20.4,365,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2019,ID,20.4,365,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2019,ID,20.4,365,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2019,ID,20.4,365,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2019,ID,20.4,365,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2019,ID,20.4,365,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2019,ID,20.4,365,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2019,ID,20.4,365,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2018,ID,23.9,417,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2018,ID,23.9,417,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2018,ID,23.9,417,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2018,ID,23.9,417,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2018,ID,23.9,417,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2018,ID,23.9,417,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2018,ID,23.9,417,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2018,ID,23.9,417,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2018,ID,23.9,417,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2017,ID,23.2,392,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2017,ID,23.2,392,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2017,ID,23.2,392,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2017,ID,23.2,392,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2017,ID,23.2,392,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2017,ID,23.2,392,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2017,ID,23.2,392,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2017,ID,23.2,392,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2017,ID,23.2,392,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2016,ID,21.4,351,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2016,ID,21.4,351,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2016,ID,21.4,351,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2016,ID,21.4,351,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2016,ID,21.4,351,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2016,ID,21.4,351,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2016,ID,21.4,351,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2016,ID,21.4,351,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2016,ID,21.4,351,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2015,ID,22.1,359,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2015,ID,22.1,359,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2015,ID,22.1,359,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2015,ID,22.1,359,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2015,ID,22.1,359,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2015,ID,22.1,359,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2015,ID,22.1,359,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2015,ID,22.1,359,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2015,ID,22.1,359,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2014,ID,20.0,320,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2014,ID,20.0,320,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2014,ID,20.0,320,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2014,ID,20.0,320,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2014,ID,20.0,320,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2014,ID,20.0,320,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2014,ID,20.0,320,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2014,ID,20.0,320,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2014,ID,20.0,320,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Id,2005,ID,16.5,228,Id,2021,20.5,387,/nchs/pressroom/states/idaho/id.htm
Id,2005,ID,16.5,228,Id,2020,23.2,419,/nchs/pressroom/states/idaho/id.htm
Id,2005,ID,16.5,228,Id,2019,20.4,365,/nchs/pressroom/states/idaho/id.htm
Id,2005,ID,16.5,228,Id,2018,23.9,417,/nchs/pressroom/states/idaho/id.htm
Id,2005,ID,16.5,228,Id,2017,23.2,392,/nchs/pressroom/states/idaho/idaho.htm
Id,2005,ID,16.5,228,Id,2016,21.4,351,/nchs/pressroom/states/idaho/idaho.htm
Id,2005,ID,16.5,228,Id,2015,22.1,359,/nchs/pressroom/states/idaho/idaho.htm
Id,2005,ID,16.5,228,Id,2014,20.0,320,/nchs/pressroom/states/idaho/idaho.htm
Id,2005,ID,16.5,228,Id,2005,16.5,228,/nchs/pressroom/states/idaho/idaho.htm
Il,2021,IL,11.1,1454,Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2021,IL,11.1,1454,Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2021,IL,11.1,1454,Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2021,IL,11.1,1454,Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2021,IL,11.1,1454,Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2021,IL,11.1,1454,Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2021,IL,11.1,1454,Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2021,IL,11.1,1454,Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2021,IL,11.1,1454,Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2020,IL,10.5,1362,Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2020,IL,10.5,1362,Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2020,IL,10.5,1362,Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2020,IL,10.5,1362,Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2020,IL,10.5,1362,Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2020,IL,10.5,1362,Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2020,IL,10.5,1362,Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2020,IL,10.5,1362,Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2020,IL,10.5,1362,Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2019,IL,10.9,1439,Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2019,IL,10.9,1439,Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2019,IL,10.9,1439,Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2019,IL,10.9,1439,Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2019,IL,10.9,1439,Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2019,IL,10.9,1439,Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2019,IL,10.9,1439,Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2019,IL,10.9,1439,Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2019,IL,10.9,1439,Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2018,IL,11.3,1488,Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2018,IL,11.3,1488,Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2018,IL,11.3,1488,Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2018,IL,11.3,1488,Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2018,IL,11.3,1488,Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2018,IL,11.3,1488,Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2018,IL,11.3,1488,Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2018,IL,11.3,1488,Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2018,IL,11.3,1488,Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2017,IL,11.2,"1,474",Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2017,IL,11.2,"1,474",Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2017,IL,11.2,"1,474",Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2017,IL,11.2,"1,474",Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2017,IL,11.2,"1,474",Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2017,IL,11.2,"1,474",Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2017,IL,11.2,"1,474",Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2017,IL,11.2,"1,474",Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2017,IL,11.2,"1,474",Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2016,IL,10.7,"1,415",Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2016,IL,10.7,"1,415",Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2016,IL,10.7,"1,415",Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2016,IL,10.7,"1,415",Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2016,IL,10.7,"1,415",Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2016,IL,10.7,"1,415",Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2016,IL,10.7,"1,415",Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2016,IL,10.7,"1,415",Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2016,IL,10.7,"1,415",Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2015,IL,10.3,"1,363",Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2015,IL,10.3,"1,363",Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2015,IL,10.3,"1,363",Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2015,IL,10.3,"1,363",Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2015,IL,10.3,"1,363",Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2015,IL,10.3,"1,363",Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2015,IL,10.3,"1,363",Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2015,IL,10.3,"1,363",Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2015,IL,10.3,"1,363",Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2014,IL,10.5,"1,398",Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2014,IL,10.5,"1,398",Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2014,IL,10.5,"1,398",Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2014,IL,10.5,"1,398",Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2014,IL,10.5,"1,398",Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2014,IL,10.5,"1,398",Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2014,IL,10.5,"1,398",Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2014,IL,10.5,"1,398",Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2014,IL,10.5,"1,398",Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
Il,2005,IL,8.6,"1,086",Il,2021,11.1,1454,/nchs/pressroom/states/illinois/il.htm
Il,2005,IL,8.6,"1,086",Il,2020,10.5,1362,/nchs/pressroom/states/illinois/il.htm
Il,2005,IL,8.6,"1,086",Il,2019,10.9,1439,/nchs/pressroom/states/illinois/il.htm
Il,2005,IL,8.6,"1,086",Il,2018,11.3,1488,/nchs/pressroom/states/illinois/il.htm
Il,2005,IL,8.6,"1,086",Il,2017,11.2,"1,474",/nchs/pressroom/states/illinois/illinois.htm
Il,2005,IL,8.6,"1,086",Il,2016,10.7,"1,415",/nchs/pressroom/states/illinois/illinois.htm
Il,2005,IL,8.6,"1,086",Il,2015,10.3,"1,363",/nchs/pressroom/states/illinois/illinois.htm
Il,2005,IL,8.6,"1,086",Il,2014,10.5,"1,398",/nchs/pressroom/states/illinois/illinois.htm
Il,2005,IL,8.6,"1,086",Il,2005,8.6,"1,086",/nchs/pressroom/states/illinois/illinois.htm
In,2021,IN,16.4,1129,In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2021,IN,16.4,1129,In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2021,IN,16.4,1129,In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2021,IN,16.4,1129,In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2021,IN,16.4,1129,In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2021,IN,16.4,1129,In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2021,IN,16.4,1129,In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2021,IN,16.4,1129,In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2021,IN,16.4,1129,In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2020,IN,15.0,1024,In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2020,IN,15.0,1024,In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2020,IN,15.0,1024,In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2020,IN,15.0,1024,In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2020,IN,15.0,1024,In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2020,IN,15.0,1024,In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2020,IN,15.0,1024,In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2020,IN,15.0,1024,In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2020,IN,15.0,1024,In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2019,IN,14.2,972,In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2019,IN,14.2,972,In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2019,IN,14.2,972,In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2019,IN,14.2,972,In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2019,IN,14.2,972,In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2019,IN,14.2,972,In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2019,IN,14.2,972,In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2019,IN,14.2,972,In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2019,IN,14.2,972,In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2018,IN,16.0,1079,In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2018,IN,16.0,1079,In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2018,IN,16.0,1079,In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2018,IN,16.0,1079,In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2018,IN,16.0,1079,In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2018,IN,16.0,1079,In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2018,IN,16.0,1079,In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2018,IN,16.0,1079,In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2018,IN,16.0,1079,In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2017,IN,16.3,"1,092",In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2017,IN,16.3,"1,092",In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2017,IN,16.3,"1,092",In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2017,IN,16.3,"1,092",In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2017,IN,16.3,"1,092",In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2017,IN,16.3,"1,092",In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2017,IN,16.3,"1,092",In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2017,IN,16.3,"1,092",In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2017,IN,16.3,"1,092",In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2016,IN,15.4,"1,034",In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2016,IN,15.4,"1,034",In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2016,IN,15.4,"1,034",In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2016,IN,15.4,"1,034",In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2016,IN,15.4,"1,034",In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2016,IN,15.4,"1,034",In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2016,IN,15.4,"1,034",In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2016,IN,15.4,"1,034",In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2016,IN,15.4,"1,034",In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2015,IN,14.4,960,In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2015,IN,14.4,960,In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2015,IN,14.4,960,In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2015,IN,14.4,960,In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2015,IN,14.4,960,In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2015,IN,14.4,960,In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2015,IN,14.4,960,In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2015,IN,14.4,960,In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2015,IN,14.4,960,In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2014,IN,14.3,948,In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2014,IN,14.3,948,In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2014,IN,14.3,948,In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2014,IN,14.3,948,In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2014,IN,14.3,948,In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2014,IN,14.3,948,In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2014,IN,14.3,948,In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2014,IN,14.3,948,In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2014,IN,14.3,948,In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
In,2005,IN,11.8,745,In,2021,16.4,1129,/nchs/pressroom/states/indiana/in.htm
In,2005,IN,11.8,745,In,2020,15.0,1024,/nchs/pressroom/states/indiana/in.htm
In,2005,IN,11.8,745,In,2019,14.2,972,/nchs/pressroom/states/indiana/in.htm
In,2005,IN,11.8,745,In,2018,16.0,1079,/nchs/pressroom/states/indiana/in.htm
In,2005,IN,11.8,745,In,2017,16.3,"1,092",/nchs/pressroom/states/indiana/indiana.htm
In,2005,IN,11.8,745,In,2016,15.4,"1,034",/nchs/pressroom/states/indiana/indiana.htm
In,2005,IN,11.8,745,In,2015,14.4,960,/nchs/pressroom/states/indiana/indiana.htm
In,2005,IN,11.8,745,In,2014,14.3,948,/nchs/pressroom/states/indiana/indiana.htm
In,2005,IN,11.8,745,In,2005,11.8,745,/nchs/pressroom/states/indiana/indiana.htm
Ia,2021,IA,17.5,549,Ia,2021,17.5,549,/nchs/pressroom/states/iowa/ia.htm
Ia,2021,IA,17.5,549,Ia,2020,18.0,552,/nchs/pressroom/states/iowa/ia.htm
Ia,2021,IA,17.5,549,Ia,2019,16.7,528,/nchs/pressroom/states/iowa/ia.htm
Ia,2021,IA,17.5,549,Ia,2018,15.5,490,/nchs/pressroom/states/iowa/ia.htm
Ia,2021,IA,17.5,549,Ia,2017,15.0,479,/nchs/pressroom/states/iowa/iowa.htm
Ia,2021,IA,17.5,549,Ia,2016,14.6,451,/nchs/pressroom/states/iowa/iowa.htm
Ia,2021,IA,17.5,549,Ia,2015,13.9,433,/nchs/pressroom/states/iowa/iowa.htm
Ia,2021,IA,17.5,549,Ia,2014,12.9,407,/nchs/pressroom/states/iowa/iowa.htm
Ia,2021,IA,17.5,549,Ia,2005,11.2,333,/nchs/pressroom/states/iowa/iowa.htm
Ia,2020,IA,18.0,552,Ia,2021,17.5,549,/nchs/pressroom/states/iowa/ia.htm
Ia,2020,IA,18.0,552,Ia,2020,18.0,552,/nchs/pressroom/states/iowa/ia.htm
Ia,2020,IA,18.0,552,Ia,2019,16.7,528,/nchs/pressroom/states/iowa/ia.htm
Ia,2020,IA,18.0,552,Ia,2018,15.5,490,/nchs/pressroom/states/iowa/ia.htm
Ia,2020,IA,18.0,552,Ia,2017,15.0,479,/nchs/pressroom/states/iowa/iowa.htm
Ia,2020,IA,18.0,552,Ia,2016,14.6,451,/nchs/pressroom/states/iowa/iowa.htm
Ia,2020,IA,18.0,552,Ia,2015,13.9,433,/nchs/pressroom/states/iowa/iowa.htm
Ia,2020,IA,18.0,552,Ia,2014,12.9,407,/nchs/pressroom/states/iowa/iowa.htm
Ia,2020,IA,18.0,552,Ia,2005,11.2,333,/nchs/pressroom/states/iowa/iowa.htm
Ia,2019,IA,16.7,528,Ia,2021,17.5,549,/nchs/pressroom/states/iowa/ia.htm
